ApplicantID,JobID,Rating
10060,135874,1
10060,138119,4
10060,140911,1
10064,90485,2
10064,103125,3
10065,71767,2
10065,77634,2
10065,79593,4
10065,83755,4
10065,96626,4
10065,116232,4
10065,118818,4
10065,118906,4
10065,131702,1
10065,132535,2
10065,134903,1
10065,142066,4
10065,145102,4
10069,86893,3
10079,82091,3
10081,64458,3
10081,64514,2
10081,116950,3
10092,77288,2
10092,172856,3
10094,62643,1
10094,95982,2
10102,80224,4
10103,61765,4
10103,99821,3
10103,102123,3
10103,140117,1
10107,84045,1
10109,74363,2
10118,63721,3
10118,133727,1
10123,66827,2
10124,60809,3
10124,78110,3
10124,89695,2
10124,120322,1
10124,146992,4
10127,142416,4
10133,62948,4
10134,68313,3
10134,72882,3
10134,78327,2
10134,101232,2
10134,117177,2
10134,145258,3
10134,146028,4
10140,89376,1
10145,61558,2
10145,64676,2
10154,137516,2
10155,94103,3
10163,135444,3
10164,70066,2
10164,70733,2
10164,77558,1
10164,87186,1
10164,91037,1
10164,96019,4
10164,116689,2
10164,135513,2
10170,134774,3
10170,146722,1
10172,140657,2
10173,74169,2
10181,117417,1
10182,67697,2
10182,95107,1
10182,99863,2
10182,116114,1
10184,95376,3
10184,129626,2
10189,65474,3
10189,68794,3
10189,73165,3
10189,74226,2
10189,78808,4
10189,79374,1
10189,90752,3
10189,94828,2
10189,98283,2
10189,100473,2
10189,117488,3
10190,79367,2
10190,99078,3
10192,74720,1
10192,142517,2
10195,138136,3
10195,149615,1
10200,135470,2
10201,95745,3
10201,98938,2
10201,132036,1
10202,60519,4
10202,65451,2
10202,77587,2
10207,132167,2
10211,64671,3
10214,144709,4
10214,144956,4
10215,71880,1
10215,72858,3
10215,77563,1
10215,95745,2
10215,148293,4
10220,62897,4
10234,98262,4
10234,141083,1
10235,140523,3
10236,81576,3
10237,95751,1
10241,62555,1
10245,171626,2
10247,95751,2
10249,77929,1
10251,68075,3
10251,96666,2
10251,98473,1
10253,141398,1
10255,77583,3
10255,126172,1
10255,138182,1
10255,138190,1
10255,145260,1
10256,66398,4
10256,90100,4
10260,97595,4
10260,119637,3
10263,153131,1
10268,72727,2
10269,144309,3
10272,65507,3
10272,78013,2
10278,72145,2
10278,83484,3
10278,131406,2
10278,148511,2
10291,82183,1
10291,88218,2
10295,75975,3
10296,69547,4
10296,97008,3
10298,118109,1
10299,71027,3
10299,144392,4
10301,142677,1
10302,84024,3
10302,91618,3
10302,129615,3
10305,91714,4
10305,118946,2
10305,134918,4
10305,142689,3
10305,149470,3
10306,79324,2
10306,96277,1
10307,78026,2
10307,84834,1
10307,91714,3
10307,93305,4
10307,140023,2
10308,99659,1
10311,85450,3
10319,142387,2
10321,189575,4
10325,97051,1
10325,131358,3
10327,97841,4
10327,100572,1
10327,100691,1
10327,101018,2
10327,117145,1
10327,117842,1
10327,135934,1
10327,152900,3
10329,64158,1
10329,72587,1
10329,81549,1
10329,142562,1
10334,64802,2
10334,83566,3
10335,38930,3
10335,80230,2
10338,64807,1
10338,99009,3
10339,97282,1
10339,100615,2
10339,144429,1
10339,149713,2
10340,75442,4
10340,149079,3
10341,133415,4
10341,137017,4
10347,64633,3
10347,68508,1
10347,92130,1
10347,94575,1
10347,141959,1
10347,144922,4
10347,153217,3
10352,85890,4
10355,48285,1
10364,73733,3
10364,95130,1
10367,96263,2
10367,116207,1
10367,136913,2
10368,72096,1
10368,153840,2
10371,71876,1
10372,153825,2
10373,95272,4
10373,153197,4
10378,71977,2
10378,132416,3
10378,134598,2
10378,153255,2
10380,79025,4
10380,79523,4
10380,95362,4
10380,118543,4
10380,150998,4
10383,100093,3
10384,65282,2
10384,81847,1
10384,85995,2
10384,135772,1
10384,141083,1
10384,150684,1
10384,151185,1
10384,155629,2
10384,157393,1
10388,60559,4
10388,70790,3
10388,72921,3
10388,77100,4
10388,83713,4
10388,135345,4
10388,151168,4
10396,131705,3
10397,82917,4
10399,73804,3
10400,79631,1
10403,64230,1
10403,77532,4
10403,78913,1
10403,85666,1
10403,90122,3
10403,92599,1
10403,92711,1
10403,92886,1
10403,92887,3
10403,93299,2
10403,117416,2
10403,134614,2
10403,134679,1
10403,135135,1
10403,136110,1
10403,144232,1
10403,153755,2
10403,157847,1
10403,160442,1
10405,150557,3
10406,64112,4
10406,68460,2
10406,82576,1
10406,147863,3
10410,62412,3
10412,69722,2
10412,141774,3
10415,94314,4
10419,117789,3
10419,137379,3
10419,148447,4
10419,154545,4
10423,95408,1
10424,86006,4
10428,85182,3
10429,118269,1
10430,63567,2
10430,70978,4
10430,90889,2
10430,140600,3
10430,142226,3
10430,160059,3
10432,119852,3
10432,132377,3
10435,143586,1
10440,71777,2
10440,71909,3
10440,76817,2
10440,137298,1
10441,64174,3
10441,64350,1
10441,64763,1
10441,83785,3
10441,84104,3
10441,90552,1
10441,119064,2
10441,119362,2
10441,140254,1
10441,158164,2
10446,60328,3
10446,82838,4
10446,117000,3
10446,135066,3
10446,152526,2
10449,73108,4
10449,96536,4
10449,96680,4
10449,97607,3
10449,118378,4
10449,142235,1
10449,142246,3
10449,151139,2
10449,151141,3
10449,159498,2
10457,141067,3
10462,65479,1
10462,68702,2
10462,68703,1
10462,84583,2
10462,143859,3
10467,75443,2
10476,161576,2
10477,61609,1
10477,61622,2
10477,68372,1
10477,71916,4
10477,84593,4
10477,90975,1
10477,100487,3
10477,119636,2
10477,142790,1
10477,162583,2
10478,135404,4
10481,97146,3
10482,60446,2
10482,64690,3
10482,88486,2
10482,131710,3
10483,83344,4
10485,97704,1
10496,72783,4
10496,81097,3
10496,81208,1
10496,86331,4
10496,86368,4
10501,119070,2
10503,147573,2
10504,68535,3
10504,90354,4
10504,91825,3
10504,100625,3
10504,153182,1
10504,155363,2
10505,86120,3
10508,62443,4
10508,77628,1
10508,80318,3
10512,72843,1
10513,131055,3
10514,117882,1
10516,79736,3
10516,84168,2
10516,99081,2
10516,150667,4
10519,60881,4
10519,137037,4
10522,94687,3
10523,62738,1
10523,89145,2
10523,100167,4
10523,140845,4
10523,155259,1
10526,69148,1
10532,82292,3
10533,146145,4
10533,158346,3
10539,68531,1
10542,140099,3
10543,100040,4
10545,66146,2
10545,67723,3
10545,99795,3
10550,149087,2
10550,161605,3
10551,82601,1
10551,153199,4
10551,160603,1
10554,158337,3
10556,154668,3
10559,137424,2
10562,64043,2
10562,68698,4
10562,78035,4
10562,88860,3
10562,135268,3
10562,161725,3
10563,86856,1
10563,149120,1
10566,119941,1
10566,131039,1
10572,75168,3
10572,159403,2
10573,62125,1
10573,63176,2
10573,66827,1
10573,75736,2
10573,82128,4
10573,96705,2
10573,163487,3
10575,152104,1
10575,172597,4
10577,82912,4
10577,158921,1
10578,77806,1
10580,77309,4
10580,118098,3
10580,118285,3
10580,129807,3
10580,130948,2
10580,151026,3
10580,163965,4
10580,165093,4
10581,65507,3
10581,97461,3
10582,132492,3
10583,97621,1
10583,97795,1
10583,144062,2
10583,153197,1
10585,62349,4
10585,64120,3
10585,69547,4
10585,81780,4
10585,89342,2
10585,89937,4
10585,100260,1
10585,133596,4
10585,141601,2
10585,159793,3
10585,161360,2
10585,230281,1
10588,135257,4
10590,152087,4
10590,157525,4
10592,60452,4
10592,62323,3
10592,73181,1
10592,76592,2
10592,133314,1
10592,146024,2
10592,151156,2
10592,155838,1
10593,158162,3
10596,71915,3
10596,85743,2
10596,131932,2
10596,135624,4
10596,140422,2
10596,148722,2
10598,84075,3
10600,73581,2
10600,75020,3
10600,78427,3
10600,99474,3
10604,81448,3
10607,87066,3
10609,77428,4
10615,61609,3
10615,90378,1
10618,65312,3
10619,146929,4
10619,154242,2
10626,95085,2
10627,150662,4
10628,61963,2
10628,78223,2
10628,83153,2
10628,92253,2
10628,93858,3
10628,137117,2
10628,145914,4
10628,148828,3
10628,153198,2
10630,135506,3
10635,161714,3
10642,94842,4
10643,86234,3
10643,147235,2
10643,162977,3
10646,119181,4
10650,84382,1
10650,135480,4
10650,159990,2
10650,163111,1
10657,98613,1
10658,94057,2
10661,97672,3
10661,142235,3
10663,149002,2
10664,156630,2
10670,77313,3
10671,61135,2
10671,69240,4
10671,155922,1
10673,98569,3
10680,61198,4
10680,77158,2
10680,88681,2
10680,116989,4
10680,157954,3
10680,159778,4
10681,119736,2
10682,97544,3
10693,119647,2
10693,149572,2
10701,152900,3
10712,77288,4
10713,152478,2
10719,99897,2
10722,73169,3
10722,90469,3
10722,145632,3
10723,119613,2
10725,145135,4
10725,147838,3
10725,152346,3
10727,63025,3
10727,85971,4
10727,90057,4
10727,90762,4
10727,96436,4
10727,178924,3
10730,159961,3
10733,68857,1
10735,68321,3
10738,64763,1
10738,134704,3
10742,141038,3
10745,154618,1
10746,76857,2
10753,146870,2
10754,98527,3
10754,144757,3
10757,162908,2
10758,164305,1
10761,73847,2
10761,116952,2
10762,153198,4
10762,161222,3
10763,94622,1
10763,118788,4
10763,141452,2
10763,161115,1
10767,153199,2
10767,163244,4
10768,76575,2
10768,77155,2
10768,84935,1
10770,79473,4
10770,133720,4
10770,135318,3
10772,77848,1
10774,78208,1
10775,75152,2
10775,76128,1
10775,149342,1
10777,62700,3
10778,80968,3
10781,98752,2
10783,78118,1
10783,85288,3
10783,158665,1
10785,86232,1
10785,157389,4
10787,70174,2
10787,84393,1
10787,87657,4
10787,90448,2
10787,93695,3
10787,162217,3
10793,62571,3
10793,87000,2
10793,97672,4
10793,98348,3
10793,117190,4
10793,142168,4
10793,142246,3
10793,142248,4
10793,152937,1
10793,157705,3
10793,161645,2
10800,117156,2
10800,134344,2
10800,135625,3
10801,63531,3
10804,82807,1
10804,84117,1
10804,89557,3
10804,117805,3
10804,118014,3
10804,136913,4
10804,137134,1
10804,146653,1
10804,150207,1
10804,153064,3
10804,158767,4
10815,145482,3
10816,135132,3
10818,158067,4
10819,63586,2
10820,79186,4
10822,73646,3
10822,100120,4
10822,130915,1
10823,66895,4
10823,77906,4
10823,89758,2
10823,97565,2
10823,100340,3
10823,100761,3
10823,118278,3
10823,118283,2
10823,129790,4
10826,153200,4
10829,136940,4
10830,97643,3
10832,157496,3
10833,86102,1
10837,91574,4
10837,162781,1
10838,62746,2
10838,149151,4
10840,71391,4
10840,84593,1
10840,96056,2
10840,145940,3
10840,161725,3
10840,162854,1
10840,163262,1
10841,158267,1
10844,119781,1
10849,66532,1
10849,85715,1
10849,160700,4
10850,94139,4
10851,89951,2
10851,161573,1
10851,161575,2
10851,161578,2
10852,76777,1
10852,84582,2
10852,135268,4
10852,166474,1
10853,75050,4
10853,155750,2
10857,66022,4
10857,66501,4
10857,72081,4
10857,73357,4
10857,75159,1
10857,76701,1
10857,90047,4
10857,129645,3
10857,135006,1
10857,142266,4
10860,64894,2
10860,66924,2
10860,82735,3
10860,93569,2
10860,150000,1
10860,155984,3
10861,135641,3
10865,84056,1
10865,99049,2
10865,99605,2
10866,78035,1
10870,99302,1
10870,141177,1
10870,141209,1
10872,73990,1
10873,61234,4
10873,134706,4
10873,137338,3
10874,161707,3
10878,90507,1
10879,165658,3
10879,166276,1
10884,86118,2
10885,148234,3
10888,73681,3
10888,91512,4
10888,144953,4
10890,118788,3
10890,134344,3
10894,159506,1
10897,152036,2
10897,166036,2
10899,69521,2
10899,95636,1
10899,141005,3
10901,158224,2
10903,98938,2
10905,86262,4
10905,148664,3
10906,98804,2
10906,99944,2
10906,135244,3
10907,98509,1
10907,144046,1
10908,99272,2
10912,165726,2
10913,151193,1
10914,71255,3
10917,92727,1
10919,132254,1
10920,94916,4
10921,87291,1
10922,83405,1
10923,140703,1
10925,146036,3
10927,77077,3
10927,82278,3
10927,82885,2
10927,133714,3
10932,74844,1
10932,137366,2
10934,60593,2
10934,60594,1
10934,134302,2
10934,155646,1
10934,160444,3
10936,85518,3
10938,65435,3
10938,85227,3
10938,165837,3
10943,83011,1
10946,72080,4
10947,85720,4
10949,147218,1
10949,164811,3
10949,206602,1
10951,147358,3
10953,72492,1
10954,98888,4
10957,89599,3
10961,91813,3
10961,118258,3
10962,80204,2
10962,80305,2
10962,80324,2
10962,80329,1
10962,157934,3
10967,145436,2
10971,95133,2
10973,62394,1
10973,85455,1
10974,153132,2
10975,68463,3
10975,86229,2
10977,141712,3
10981,63328,3
10984,62020,2
10985,148013,4
10987,60995,1
10988,61168,2
10990,90299,2
10990,139909,4
10990,142288,1
10991,149923,4
10992,79367,2
10992,132753,2
10993,78236,4
10995,81572,1
10995,158610,2
10998,118843,2
11001,86129,3
11001,90293,4
11001,92167,2
11001,134965,2
11002,63054,4
11002,90295,2
11006,146533,3
11006,160813,2
11007,163317,4
11010,63207,2
11010,80775,4
11010,162837,2
11011,66696,1
11015,70834,1
11015,78368,1
11015,84834,4
11017,68285,1
11017,85257,4
11018,64081,2
11018,75570,3
11021,87658,1
11021,142033,2
11026,77685,4
11026,85504,3
11026,90290,4
11026,163437,2
11027,80357,1
11028,80175,4
11028,133756,1
11036,70921,3
11036,96392,3
11036,134602,2
11036,150014,2
11036,150524,3
11037,61132,4
11037,72739,4
11037,76277,3
11037,141083,3
11037,148150,2
11037,149572,4
11037,151523,4
11037,156081,4
11043,67051,2
11043,78324,1
11047,99232,1
11047,100529,1
11047,169300,3
11047,169338,3
11049,161244,4
11049,165760,4
11050,81355,4
11050,144415,4
11051,72781,3
11051,167897,4
11060,154979,2
11061,67666,2
11061,81441,3
11061,119378,4
11061,149603,4
11061,163508,2
11072,68629,2
11073,98167,2
11073,167381,2
11073,170018,1
11074,136936,3
11074,147235,2
11076,135170,3
11079,67703,4
11079,98622,3
11083,144527,1
11084,161958,4
11084,167381,3
11093,76316,3
11094,133724,2
11097,80926,3
11097,92167,4
11097,163735,3
11098,98626,1
11098,145129,1
11098,162567,2
11098,167618,2
11100,96897,4
11101,74569,4
11102,61674,1
11102,98823,3
11102,99737,2
11102,134436,3
11102,146884,3
11102,146929,2
11103,142246,3
11104,75517,3
11104,75876,2
11104,83910,4
11104,91132,3
11104,95630,2
11104,95865,4
11104,132296,2
11104,157560,4
11106,86611,3
11106,148971,1
11107,89458,3
11110,91188,1
11110,118799,1
11110,154257,1
11110,162260,3
11112,76916,4
11112,79553,4
11112,85024,4
11117,99238,4
11119,135647,4
11122,68798,4
11122,75114,4
11122,75384,4
11122,76170,2
11122,76451,4
11122,91184,4
11122,98948,4
11122,99921,4
11122,152478,4
11127,73519,1
11127,84133,3
11127,135070,4
11127,150854,4
11132,71669,1
11133,99115,4
11134,152982,4
11134,160318,2
11135,89710,2
11135,171641,4
11137,117748,1
11137,168801,4
11139,176867,3
11141,85644,1
11141,129621,4
11142,97529,4
11143,73966,4
11143,86893,1
11143,94938,3
11143,97642,2
11143,170825,2
11144,100186,4
11144,160901,4
11145,64031,4
11145,81048,2
11147,74093,1
11148,98925,4
11148,99882,4
11148,129634,4
11148,148243,2
11155,76556,2
11155,92361,3
11155,144170,3
11157,78943,1
11158,69718,3
11158,78932,2
11158,92233,4
11158,92682,2
11158,161115,4
11158,165708,2
11163,65320,3
11163,78509,3
11164,81985,2
11165,73651,3
11165,94903,4
11166,158026,2
11170,87707,1
11170,116199,4
11173,60348,4
11173,75662,4
11173,78981,4
11173,78986,4
11173,79168,4
11173,80870,4
11173,90945,4
11173,131369,4
11173,131373,4
11173,131376,4
11173,136400,4
11173,142596,4
11173,145205,4
11173,146463,4
11173,150214,4
11173,150879,4
11173,156539,4
11173,157814,4
11173,159338,4
11173,161013,4
11173,169094,4
11173,170263,4
11174,153197,1
11175,72929,3
11181,92253,2
11181,162616,3
11181,170786,2
11182,64754,3
11182,77586,3
11182,83109,4
11182,95173,4
11182,116484,4
11182,135649,4
11182,140236,3
11182,150543,4
11182,159171,1
11183,165341,2
11185,65282,3
11187,146214,3
11193,61969,1
11194,84630,1
11198,155591,2
11198,160223,4
11198,164164,2
11199,137316,2
11204,89710,2
11204,151434,2
11206,66864,4
11207,99242,3
11207,155540,4
11208,79205,3
11208,91586,2
11208,100545,4
11208,118387,1
11209,89890,1
11210,65653,2
11210,77579,1
11210,92679,4
11210,99786,3
11214,77582,3
11214,171544,3
11216,85800,1
11218,80476,3
11218,90970,2
11218,91542,1
11222,171083,2
11224,86059,1
11224,87313,1
11227,62775,1
11227,72990,1
11227,77581,1
11227,80067,2
11227,81749,2
11227,85284,3
11227,92316,2
11227,92372,2
11232,66029,4
11232,70105,2
11232,81303,2
11232,83055,2
11232,83655,4
11232,84081,1
11232,153199,3
11233,143359,4
11235,133297,1
11239,64769,3
11239,92403,2
11241,62773,4
11241,89565,4
11241,98606,4
11241,99740,3
11241,100640,3
11246,63903,4
11246,171833,2
11249,89637,4
11250,75762,4
11250,76949,4
11250,80694,4
11250,82007,4
11250,86173,4
11250,166454,1
11251,81066,4
11255,91268,4
11257,99520,3
11258,74886,3
11258,162583,4
11258,163931,1
11258,170048,4
11258,172321,3
11265,88263,2
11265,88264,1
11265,89316,3
11265,96899,2
11265,152711,2
11265,159175,4
11268,73666,2
11268,157861,2
11270,143819,1
11270,158083,4
11271,77533,2
11271,83000,1
11271,91507,4
11271,145105,1
11271,155459,2
11271,163175,4
11271,169738,3
11271,169948,3
11271,171819,1
11271,172424,3
11273,141102,1
11276,80267,2
11276,82793,2
11279,118409,2
11283,86276,2
11285,65741,2
11285,69138,2
11285,85800,3
11285,98449,3
11285,133562,3
11285,134812,1
11285,144489,3
11285,144699,1
11285,145468,4
11285,152550,2
11285,152730,4
11285,158609,3
11285,161699,2
11285,162217,3
11285,164215,1
11285,169087,2
11285,175100,3
11285,175518,1
11287,78578,1
11290,73262,4
11290,74044,4
11290,150422,3
11292,76549,2
11292,86180,3
11292,98807,3
11292,151670,4
11298,66832,2
11298,146188,2
11298,172394,1
11300,84616,2
11303,85037,3
11303,85541,3
11303,153201,4
11305,69021,4
11306,84155,4
11306,84306,4
11306,86036,4
11309,64508,4
11309,99786,2
11309,129703,3
11309,133671,3
11309,165708,3
11310,99212,1
11310,146431,2
11313,75290,2
11314,66570,1
11314,73300,1
11314,84205,1
11314,131973,1
11314,140414,1
11314,144352,3
11315,61825,2
11315,63321,2
11315,71953,2
11315,88033,3
11315,89277,2
11315,137783,4
11315,152142,1
11315,152549,3
11315,160868,2
11320,63019,2
11320,87658,2
11320,167942,3
11320,168796,3
11322,89444,3
11326,147836,3
11328,72993,4
11329,77212,3
11329,84491,3
11329,90096,4
11329,96301,3
11329,154369,3
11332,69521,2
11332,79374,4
11332,141005,3
11332,146800,2
11332,149690,2
11335,77467,4
11335,153198,2
11338,85956,1
11338,92851,2
11338,140728,1
11338,159962,1
11340,61789,3
11340,62227,1
11340,117851,2
11340,137718,2
11340,163327,1
11340,169935,1
11347,72397,3
11348,61558,2
11348,158278,2
11350,61303,4
11352,82601,3
11352,146399,3
11352,153199,2
11355,155327,3
11356,84946,3
11359,73067,2
11359,153198,3
11361,69506,1
11361,80896,1
11366,95349,2
11366,164966,2
11366,167688,2
11366,167733,1
11370,80906,3
11370,99237,3
11370,156631,4
11373,61040,2
11373,68079,2
11373,74907,3
11373,85167,3
11373,135850,4
11373,168869,1
11374,83198,4
11374,83435,4
11374,152900,2
11374,170653,4
11374,171025,3
11374,171063,3
11375,68056,4
11375,74463,1
11375,79654,1
11375,85568,1
11375,85780,2
11375,141431,3
11376,63104,2
11377,77613,2
11379,96104,2
11379,152852,2
11381,84751,2
11381,145914,3
11381,153198,3
11383,83632,3
11384,62410,3
11384,76723,3
11384,84470,4
11384,98473,3
11387,66487,3
11389,91960,2
11397,64012,3
11397,163991,3
11398,150718,2
11410,100973,3
11410,129671,3
11410,155549,2
11410,163975,1
11411,73351,3
11411,166425,4
11413,143612,4
11414,74328,4
11414,83211,1
11414,84394,1
11414,90293,1
11415,64211,1
11416,153202,3
11422,92013,4
11422,155996,4
11424,87824,2
11424,99297,2
11424,139761,1
11425,146767,1
11426,60988,1
11426,78268,2
11426,139789,2
11429,91277,3
11429,99711,3
11429,155397,1
11430,64460,1
11430,90002,2
11431,146828,3
11431,169162,3
11432,60143,4
11432,62162,4
11434,144222,2
11435,62955,3
11435,144960,2
11437,92786,2
11446,99650,1
11446,99830,1
11446,143334,4
11446,153200,3
11447,87138,3
11447,166956,1
11451,82135,4
11451,135431,2
11451,161142,2
11452,134938,4
11453,90105,3
11455,61403,2
11455,74094,1
11455,79518,2
11455,82382,2
11455,154720,1
11455,156554,4
11455,160805,1
11456,153199,2
11458,163375,4
11460,100822,3
11460,149241,2
11460,152165,3
11460,152687,2
11461,75110,3
11461,81529,1
11461,137830,1
11461,140081,1
11463,82414,1
11465,152790,3
11468,83786,3
11469,151590,3
11471,127,4
11471,82799,4
11471,83883,4
11471,117345,4
11471,131294,4
11471,131349,4
11471,133664,4
11471,141427,4
11471,141487,4
11471,141512,4
11471,144553,4
11471,144654,4
11471,151937,4
11471,153198,4
11471,157899,4
11471,161856,4
11475,90594,4
11475,97285,4
11475,141443,4
11475,141512,4
11475,157892,4
11475,157899,4
11476,71175,3
11476,82255,2
11476,92371,3
11476,136963,3
11476,140966,4
11476,144173,2
11476,147045,3
11476,170024,4
11478,73666,4
11478,91953,4
11480,71926,4
11480,96170,4
11481,66111,4
11481,135592,2
11481,154853,2
11481,166894,3
11481,167398,3
11481,169988,4
11481,172523,2
11483,61951,4
11483,68405,4
11483,77313,1
11483,80742,4
11483,98598,2
11483,99242,3
11483,137507,3
11483,167469,3
11484,76173,2
11484,76916,1
11484,79553,4
11484,97795,2
11486,153205,3
11487,63418,1
11487,85995,2
11487,142736,3
11487,162776,2
11488,426,1
11488,82262,4
11490,66301,2
11493,84746,2
11495,61125,4
11495,79255,3
11495,85967,2
11495,91624,4
11495,154848,2
11495,159826,2
11495,173931,2
11495,174728,2
11497,88707,1
11497,90833,2
11497,92283,2
11497,98905,1
11497,134289,2
11497,164052,2
11498,96622,3
11498,140112,4
11498,141018,2
11501,75414,2
11501,79284,1
11501,153201,2
11502,161816,2
11505,63029,1
11505,92343,4
11505,153200,4
11507,71072,4
11507,92811,4
11507,133480,4
11510,66124,3
11511,85441,4
11511,87775,2
11515,166506,3
11516,91493,4
11517,89409,3
11520,76437,2
11520,78345,3
11520,131987,1
11520,161238,3
11520,162807,2
11520,167847,3
11524,60493,1
11524,66827,2
11524,86074,4
11524,92419,2
11524,159716,3
11528,208576,1
11529,77949,1
11533,83198,3
11533,85845,3
11535,84878,1
11535,85370,1
11535,153198,2
11536,100512,3
11536,165333,3
11537,118160,4
11537,157614,4
11538,68547,3
11538,80850,4
11538,86280,1
11538,90897,2
11538,91232,4
11538,141825,4
11539,148583,3
11542,137818,2
11542,164868,1
11543,86203,4
11543,86942,2
11543,145631,3
11545,74534,3
11545,75357,4
11545,75777,2
11545,81109,4
11545,82841,3
11545,83284,3
11545,89891,3
11545,89893,3
11545,157705,3
11547,79953,2
11547,96312,4
11547,99724,3
11550,86001,3
11550,118160,3
11550,165708,3
11553,73450,3
11553,78074,2
11553,100943,2
11554,82795,1
11557,91494,3
11557,145914,3
11557,153198,1
11565,79637,4
11565,82783,4
11565,89925,4
11565,129652,3
11565,134420,4
11565,140222,3
11565,146253,1
11565,148246,1
11565,150706,3
11565,174053,2
11568,63352,1
11569,70594,4
11569,98532,2
11569,100831,2
11569,117752,2
11571,86226,3
11571,140151,1
11571,148528,1
11571,169110,4
11572,77591,1
11575,85284,2
11576,73342,4
11577,99036,2
11581,74628,1
11581,90945,1
11582,65231,3
11582,68532,1
11582,153201,4
11582,162345,1
11583,85059,3
11583,153198,1
11583,159897,3
11586,73651,2
11586,80764,1
11586,147558,2
11586,149737,1
11586,149753,2
11588,74087,1
11588,79228,2
11590,75357,2
11590,129599,4
11592,61682,4
11595,92431,2
11596,78932,3
11597,144150,2
11597,147733,3
11605,79775,3
11605,85988,2
11605,86009,4
11607,74314,3
11607,84360,3
11607,168405,2
11607,174239,2
11607,177070,3
11608,73603,2
11609,75570,2
11610,90610,2
11613,66499,1
11613,222027,3
11614,98197,3
11614,162448,3
11615,65542,3
11615,100316,4
11619,118274,2
11621,119901,2
11621,167450,2
11622,84449,4
11628,153203,1
11629,84616,2
11629,86026,3
11630,78156,4
11633,100303,3
11633,145947,2
11634,72385,4
11634,81969,1
11634,95711,4
11634,97184,1
11634,133383,4
11634,135503,4
11641,87697,4
11641,156258,1
11642,97291,2
11642,134429,4
11642,151859,2
11643,63020,1
11643,86042,3
11643,97282,1
11643,142139,1
11643,145723,3
11643,170468,1
11643,176695,1
11646,61188,4
11646,72804,3
11646,81053,2
11646,88740,4
11646,97586,2
11646,149656,4
11646,159859,1
11646,169356,3
11647,83605,4
11650,74859,2
11650,83313,3
11650,89959,4
11650,131906,2
11650,153199,2
11650,164387,2
11654,172502,2
11655,79237,1
11655,140252,1
11655,163228,1
11655,173352,1
11658,137042,4
11659,152666,1
11661,64364,3
11661,155505,2
11662,75264,2
11663,61149,3
11663,153200,2
11664,165234,4
11665,69990,3
11665,99723,1
11667,83860,1
11669,145914,2
11670,72945,3
11670,89921,4
11670,150790,3
11670,158962,2
11670,175980,2
11672,64157,3
11672,65625,4
11672,84881,4
11672,91359,1
11672,146033,1
11672,147547,3
11672,167523,3
11672,170064,2
11673,173048,3
11675,97941,1
11677,81346,4
11677,86036,3
11677,98473,3
11678,92341,3
11679,170890,3
11679,176125,3
11682,66018,2
11685,70724,2
11691,145634,3
11692,82601,1
11693,97485,4
11693,161471,4
11693,165714,1
11696,61499,4
11696,66913,2
11696,160902,1
11696,162237,3
11696,168438,4
11696,176369,3
11696,191186,3
11696,191225,1
11701,91513,1
11704,150198,2
11704,187568,3
11705,74369,2
11713,82278,1
11713,95674,3
11713,118150,1
11713,140113,3
11713,147115,4
11713,176100,2
11713,179353,3
11714,161455,3
11716,158992,3
11716,161534,3
11718,73510,2
11718,100292,4
11719,144667,3
11719,171555,3
11724,62775,4
11728,90591,2
11734,60565,4
11734,66557,4
11734,86280,3
11734,163904,4
11735,174386,3
11736,75524,4
11736,96550,3
11739,133322,1
11740,169392,3
11743,99544,2
11744,81897,3
11754,79858,2
11754,83781,3
11754,84753,3
11754,92439,3
11754,96950,3
11754,119854,1
11754,137318,1
11754,153132,2
11756,66900,4
11756,68130,4
11756,140059,3
11756,178034,2
11763,76986,2
11763,91307,2
11764,65741,4
11764,74512,4
11764,81132,3
11764,85800,2
11767,84746,3
11767,136601,4
11767,145170,2
11770,98989,4
11773,66501,1
11773,151156,2
11774,161651,2
11775,175522,1
11775,177213,1
11775,179123,3
11781,65496,1
11784,137204,1
11787,78878,4
11787,82519,1
11787,98643,4
11787,99786,4
11787,100933,4
11787,174515,4
11787,177768,3
11788,151511,4
11791,136936,2
11793,158498,2
11793,170562,3
11794,63181,2
11794,159811,3
11795,61149,1
11795,158194,1
11796,84309,4
11798,150422,2
11803,100524,3
11807,72194,4
11807,166056,4
11808,76556,1
11808,92361,3
11808,117510,1
11808,134572,1
11810,150839,4
11812,61483,4
11812,180272,3
11813,65228,1
11814,76916,2
11817,73873,2
11822,178330,2
11822,178494,3
11822,183156,3
11827,61866,2
11827,84245,2
11827,89979,4
11827,159305,4
11827,166391,1
11827,167735,3
11827,168897,4
11827,170427,2
11827,176038,2
11829,167812,3
11832,75997,4
11832,153198,4
11832,161222,4
11832,166066,4
11832,179803,1
11832,181081,3
11833,177801,3
11835,98879,2
11836,164077,2
11841,167589,4
11845,164735,3
11856,542,4
11856,63449,4
11856,63450,4
11856,64230,2
11856,79021,3
11856,85768,2
11856,90122,2
11856,93067,3
11856,137944,3
11856,153135,1
11856,155546,2
11856,175561,3
11858,82654,4
11862,83453,2
11862,176082,2
11863,75506,2
11864,70645,3
11864,89318,4
11866,98925,3
11869,65306,2
11869,157951,2
11870,83427,3
11875,83901,1
11875,135347,1
11878,85048,2
11880,98741,1
11881,71429,3
11881,77717,2
11881,80594,2
